No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
 1, ['Close_norm'], SAX, euclidean, time_join, 10, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5373, 0.0409, 0.4383, 0.0843, NaN, NaN, U+-+U, 0.111, 0.069, 0.429, 4.2, 0.018, 0.631, 3.756, 22.862
 1, ['Close_norm'], None, euclidean, time_join, 10, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5549, 0.058, 0.4716, 0.1197, NaN, NaN, ++--U, 0.114, 0.526, 0.077, -5.464, 0.02, 0.574, 2.775, 11.316
 1, ['Close_norm'], SAX, euclidean, time_join, 10, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5549, 0.07, 0.4824, 0.139, NaN, NaN, D++-U, 0.165, -0.052, 1.28, 2.296, 0.02, 0.382, 3.376, 15.196
 1, ['Close_norm'], None, euclidean, time_join, 10, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.4764, 0.0582, 0.4058, 0.0431, NaN, NaN, -+-+-, 0.165, -0.573, -5.81, -44.9, 0.022, 0.009, -0.111, -9.01
 1, ['Close_norm'], SAX, euclidean, time_join, 10, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5241, 0.0377, 0.4376, 0.0933, NaN, NaN, U+-+U, 0.152, 0.209, 0.021, -5.156, 0.022, 0.601, 2.805, 10.862
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 10, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5218, 0.0227, 0.4702, 0.0444, NaN, NaN, ++---, 0.315, 0.176, -0.32, -8.428, 0.018, 0.569, 3.205, 15.072
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 10, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.4932, 0.078, 0.4084, 0.0673, NaN, NaN, D+-+-, 0.112, -0.058, -3.039, -22.384, 0.018, 0.258, 1.846, 8.094
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, time_join, 10, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5434, 0.0408, 0.5104, 0.0351, NaN, NaN, -+-++, 0.311, 0.344, 1.02, 12.62, 0.018, 0.512, 3.875, 25.596
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 10, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.502, 0.0466, 0.4736, 0.0586, NaN, NaN, ++--+, 0.378, -0.349, -0.753, -5.732, 0.02, -0.072, 2.228, 10.258
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 10, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.4861, 0.0307, 0.4002, 0.048, NaN, NaN, U+++-, 0.159, 0.452, 4.937, 19.42, 0.02, 0.319, 5.073, 22.834
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, time_join, 10, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5497, 0.0437, 0.5064, 0.0823, NaN, NaN, ++-+-, 0.323, 0.119, 1.034, 2.84, 0.02, 0.294, 3.121, 14.544
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 10, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5006, 0.0699, 0.4857, 0.061, NaN, NaN, ++-+-, 0.38, 0.767, -0.399, -1.906, 0.022, 0.874, 2.538, 12.622
