No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 1, ['Close_proc'], None, co-integration, pip, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5391, 0.0583, 0.5273, 0.0512, NaN, NaN, 0.51, +++--, 0.284, 4.507, 63.014
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.4939, 0.0568, 0.4843, 0.0597, NaN, NaN, 0.309, +--+-, 0.719, -0.832, -21.356
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5027, 0.0519, 0.4861, 0.053, NaN, NaN, 0.258, ++-++, 0.602, 2.888, 43.933
 1, ['Close_proc'], None, sax, padding, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.4875, 0.0616, 0.4705, 0.0629, NaN, NaN, 0.452, ++---, -0.652, -2.16, -42.436
 1, ['Close_proc'], None, sax, padding, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5364, 0.0523, 0.5342, 0.0513, NaN, NaN, 0.571, +++--, 0.321, 3.764, 54.976
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5237, 0.0232, 0.5031, 0.023, NaN, NaN, 0.247, +-+++, 1.182, 3.073, 47.938
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5055, 0.0394, 0.4903, 0.0378, NaN, NaN, 0.239, +--+-, 0.022, -1.501, -30.245
 1, ['Close_proc'], None, sax, time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5052, 0.0612, 0.4896, 0.0667, NaN, NaN, 0.495, ++-++, 0.269, 0.93, 14.664
 1, ['Close_proc'], None, sax, time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5148, 0.0703, 0.5121, 0.0692, NaN, NaN, 0.534, +++--, 0.099, 0.899, 2.485
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5087, 0.0166, 0.487, 0.0285, NaN, NaN, 0.252, +-+-+, 1.061, 2.868, 46.064
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5133, 0.0188, 0.4989, 0.0109, NaN, NaN, 0.237, +--++, 0.582, -0.571, -9.261
 1, ['Close_proc'], None, sax, delay_time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.4748, 0.0676, 0.4634, 0.0784, NaN, NaN, 0.465, -+---, -0.249, -3.095, -49.466
 1, ['Close_proc'], None, sax, delay_time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.4988, 0.0467, 0.4948, 0.0463, NaN, NaN, 0.553, +-++-, -0.596, 0.6, 1.5
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.516, 0.0556, 0.4923, 0.0655, NaN, NaN, 0.267, +---+, 0.586, -0.241, -0.481
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.4814, 0.0106, 0.4743, 0.0152, NaN, NaN, 0.213, +--+-, 0.129, -2.188, -35.384
 1, ['Close_proc'], None, sax, pip, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.543, 0.0787, 0.5403, 0.0786, NaN, NaN, 0.48, -++-+, 0.611, 1.847, 26.094
 1, ['Close_proc'], None, sax, pip, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5658, 0.0575, 0.5566, 0.0601, NaN, NaN, 0.537, +++-+, 0.711, 5.512, 91.303
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5312, 0.0244, 0.5197, 0.019, NaN, NaN, 0.272, +++++, 1.129, 2.254, 37.895
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5346, 0.0527, 0.521, 0.0685, NaN, NaN, 0.226, ++-++, 1.195, 1.98, 33.838
 1, ['Close_proc'], None, dtw, padding, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5202, 0.0613, 0.5105, 0.076, NaN, NaN, 0.487, -+-+-, 0.258, 0.317, 1.602
 1, ['Close_proc'], None, dtw, padding, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5152, 0.073, 0.5108, 0.0721, NaN, NaN, 0.571, ++++-, 0.474, 0.502, 1.345
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5088, 0.0192, 0.4934, 0.0246, NaN, NaN, 0.214, ++++-, 1.788, 3.101, 47.882
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5185, 0.0286, 0.5022, 0.021, NaN, NaN, 0.239, ++--+, 0.374, -0.03, -3.376
 1, ['Close_proc'], None, dtw, time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.4799, 0.0744, 0.4693, 0.0834, NaN, NaN, 0.485, -+---, -0.13, -1.344, -25.236
